0, 2051328, 5.371549, 45, 0.000000
0, 2051412, 5.426419, 46, 0.365800
0, 2051496, 5.495007, 46, 0.617291
0, 2051580, 5.486777, 45, 0.460910
0, 2051664, 5.508725, 46, 0.457252
0, 2051748, 5.524402, 45, 0.436722
0, 2051832, 5.505295, 47, 0.334366
0, 2051915, 5.499580, 47, 0.284512
0, 2051999, 5.527930, 46, 0.312761
0, 2052083, 5.528678, 46, 0.285688
0, 2052167, 5.529301, 46, 0.262920
0, 2052252, 5.517166, 45, 0.224027
0, 2052337, 5.547919, 46, 0.251956
0, 2052422, 5.574570, 46, 0.270695
0, 2052507, 5.556738, 45, 0.231486
0, 2052591, 5.560369, 46, 0.222141
0, 2052675, 5.563596, 46, 0.213386
0, 2052759, 5.562152, 45, 0.200635
0, 2052843, 5.560853, 45, 0.189303
0, 2052927, 5.559677, 47, 0.179169
0, 2053011, 5.554867, 47, 0.166652
0, 2053095, 5.546896, 45, 0.152476
0, 2053179, 5.560167, 45, 0.157181
0, 2053262, 5.572376, 47, 0.160661
0, 2053345, 5.577314, 45, 0.158281
0, 2053429, 5.578838, 46, 0.153547
0, 2053513, 5.565556, 45, 0.138576
0, 2053597, 5.570219, 46, 0.137013
0, 2053681, 5.563596, 45, 0.128031
0, 2053765, 5.557401, 45, 0.119905
0, 2053849, 5.561882, 46, 0.118958
0, 2053932, 5.568584, 47, 0.119415
0, 2054015, 5.574893, 44, 0.119614
0, 2054099, 5.573786, 45, 0.115564
0, 2054183, 5.586459, 46, 0.119394
0, 2054267, 5.591773, 45, 0.119040
0, 2054448, 5.596808, 46, 0.118557
0, 2054533, 5.603694, 47, 0.119049
0, 2054617, 5.606121, 47, 0.117286
0, 2054701, 5.610237, 46, 0.119344
0, 2054785, 5.614352, 45, 0.121401
0, 2054869, 5.612294, 44, 0.092937
0, 2054953, 5.608179, 46, 0.056586
0, 2055037, 5.616409, 45, 0.064816
0, 2055121, 5.608179, 47, 0.049727
0, 2055204, 5.608179, 45, 0.041888
0, 2055287, 5.614352, 46, 0.054528
0, 2055371, 5.614352, 46, 0.057386
0, 2055454, 5.610236, 45, 0.041153
0, 2055538, 5.606121, 46, 0.038722
0, 2055622, 5.593776, 44, 0.032237
0, 2055706, 5.591718, 44, 0.037276
0, 2055790, 5.622586, 44, 0.037334
0, 2055874, 5.659627, 46, 0.042529
0, 2055957, 5.772820, 45, 0.108041
0, 2056041, 5.910719, 45, 0.175175
0, 2056125, 6.100093, 46, 0.268248
0, 2056209, 6.369784, 44, 0.403816
0, 2056294, 6.736302, 43, 0.587725
0, 2056379, 7.224421, 46, 0.832372
0, 2056464, 7.807381, 46, 1.126257
0, 2056549, 8.466650, 45, 1.459877
0, 2056633, 9.212608, 45, 1.826221
0, 2056717, 10.082413, 44, 2.255019
0, 2056801, 11.098828, 45, 2.760757
0, 2056885, 12.259876, 45, 3.340519
0, 2056969, 13.582136, 45, 4.008290
0, 2057053, 15.053410, 46, 4.741596
0, 2057137, 16.698514, 44, 5.567459
0, 2057221, 18.523827, 46, 6.483213
0, 2057305, 20.519172, 44, 7.478645
0, 2057418, 22.775930, 44, 8.603673
0, 2057503, 25.232024, 45, 9.828565
0, 2057588, 27.910410, 46, 11.168312
0, 2057673, 30.809397, 45, 12.611469
0, 2057758, 33.941465, 43, 14.174846
0, 2057897, 37.392370, 46, 15.897781
0, 2057981, 41.035213, 45, 17.715759
0, 2058065, 44.874222, 44, 19.634051
0, 2058149, 49.032871, 45, 21.711317
0, 2058233, 53.247979, 45, 23.816814
0, 2058417, 57.779027, 43, 26.083367
0, 2058502, 62.605511, 45, 28.498666
0, 2058587, 67.633431, 41, 31.008511
0, 2058673, 72.881473, 32, 33.636647
0, 2058758, 78.278802, 30, 36.335311
0, 2058842, 83.835845, 36, 39.110746
0, 2058926, 89.594682, 41, 41.990165
0, 2059011, 95.540916, 43, 44.965340
0, 2059095, 101.647058, 36, 48.020468
0, 2059179, 107.970065, 32, 51.188144
0, 2059263, 114.537904, 29, 54.473093
0, 2059347, 121.223071, 36, 57.800243
0, 2059431, 128.073165, 41, 61.206769
0, 2059514, 135.034784, 43, 64.630982
0, 2059598, 142.136908, 35, 68.113094
0, 2059682, 149.382291, 31, 71.641099
0, 2059766, 156.687087, 28, 75.158652
0, 2059850, 164.007365, 35, 78.635531
0, 2059934, 171.373538, 42, 82.074559
0, 2060018, 178.806042, 44, 85.499331
0, 2060102, 186.317138, 33, 88.925244
0, 2060186, 193.884258, 30, 92.335825
0, 2060270, 201.478430, 29, 95.698009
0, 2060353, 209.059823, 36, 98.980497
0, 2060437, 216.666731, 42, 102.203427
0, 2060521, 224.295174, 42, 105.356519
0, 2060605, 231.896473, 33, 108.421532
0, 2060689, 239.483512, 31, 111.392499
0, 2060773, 247.003373, 30, 114.239773
0, 2060857, 254.483663, 36, 116.982245
0, 2060941, 261.828570, 40, 119.526320
0, 2061026, 269.102293, 42, 121.935135
0, 2061110, 276.245365, 33, 124.167477
0, 2061194, 283.262369, 29, 126.226486
0, 2061278, 290.187193, 30, 128.122864
0, 2061362, 296.912997, 37, 129.760313
0, 2061446, 303.601080, 42, 131.282934
0, 2061530, 310.199918, 42, 132.662848
0, 2061614, 316.596797, 33, 133.781963
0, 2061698, 323.042255, 31, 134.897138
0, 2061782, 329.285345, 28, 135.753159
0, 2061866, 335.340359, 38, 136.367424
0, 2061950, 341.288641, 41, 136.827605
0, 2062034, 347.136507, 41, 137.127517
0, 2062117, 352.917072, 34, 137.319135
0, 2062200, 358.626021, 31, 137.395088
0, 2062284, 364.231870, 30, 137.318594
0, 2062368, 369.736518, 37, 137.097801
0, 2062452, 375.184231, 41, 136.768586
0, 2062536, 380.496469, 42, 136.263202
0, 2062620, 385.654563, 33, 135.558329
0, 2062704, 390.736284, 29, 134.756606
0, 2062788, 395.730910, 29, 133.828872
0, 2062872, 400.640509, 37, 132.802862
0, 2062955, 405.449947, 39, 131.656520
0, 2063039, 410.140111, 42, 130.378910
0, 2063123, 414.772399, 33, 129.042656
0, 2063207, 419.361410, 29, 127.677022
0, 2063291, 423.851975, 28, 126.239218
0, 2063375, 428.261129, 38, 124.727543
0, 2063459, 432.584371, 42, 123.133616
0, 2063544, 436.819503, 43, 121.467622
0, 2063629, 440.964219, 33, 119.742895
0, 2063714, 445.039718, 29, 117.989948
0, 2063799, 449.003317, 28, 116.168293
0, 2063883, 452.859307, 38, 114.282066
0, 2063967, 456.632973, 40, 112.368250
0, 2064051, 460.302875, 43, 110.409681
0, 2064135, 463.913821, 31, 108.455224
0, 2064219, 467.431507, 28, 106.473922
0, 2064303, 470.873038, 27, 104.522234
0, 2064387, 474.231865, 39, 102.564786
0, 2064471, 477.557174, 40, 100.655904
0, 2064555, 480.812411, 44, 98.775021
0, 2064639, 483.971896, 30, 96.892352
0, 2064723, 487.057043, 30, 95.072023
0, 2064807, 490.018406, 28, 93.208663
0, 2064891, 492.924621, 41, 91.362351
0, 2064975, 495.747606, 41, 89.575404
0, 2065059, 498.487222, 43, 87.722483
0, 2065143, 501.152164, 33, 85.933410
0, 2065227, 503.729363, 29, 84.194502
0, 2065311, 506.236031, 28, 82.473695
0, 2065395, 508.661354, 38, 80.762423
0, 2065478, 511.018141, 41, 79.050534
0, 2065563, 513.308511, 42, 77.341245
0, 2065647, 515.523818, 30, 75.645974
0, 2065731, 517.663994, 29, 73.963738
0, 2065815, 519.724721, 29, 72.270245
0, 2065899, 521.736145, 39, 70.619838
0, 2065983, 523.648538, 41, 68.996987
0, 2066067, 525.496507, 43, 67.380111
0, 2066151, 527.256132, 32, 65.762611
0, 2066235, 528.933908, 30, 64.146700
0, 2066319, 530.542741, 27, 62.546397
0, 2066403, 531.913476, 41, 60.886682
0, 2066487, 533.351870, 42, 59.289735
0, 2066571, 534.706048, 42, 57.672319
0, 2066655, 535.986838, 32, 56.067432
0, 2066739, 537.187755, 29, 54.463313
0, 2066823, 538.313067, 29, 52.864348
0, 2066907, 539.371429, 40, 51.275963
0, 2066991, 540.362802, 41, 49.699291
0, 2067075, 541.289338, 42, 48.124810
0, 2067159, 542.140167, 31, 46.568425
0, 2067243, 542.915304, 28, 45.027999
0, 2067327, 543.625539, 29, 43.496283
0, 2067411, 544.268683, 39, 41.982904
0, 2067495, 544.838240, 41, 40.462210
0, 2067579, 545.338518, 42, 38.953505
0, 2067663, 545.758684, 31, 37.442823
0, 2067747, 546.113894, 28, 35.941014
0, 2067831, 546.399814, 30, 34.421320
0, 2067915, 546.620756, 40, 32.904172
0, 2067999, 546.772385, 42, 31.400244
0, 2068083, 546.843869, 39, 29.893413
0, 2068167, 546.848201, 31, 28.414898
0, 2068252, 546.768051, 30, 26.921715
0, 2068337, 546.681394, 32, 25.466894
0, 2068422, 546.594729, 41, 24.053753
0, 2068507, 546.462557, 43, 22.655197
0, 2068591, 546.395374, 37, 21.333006
0, 2068675, 546.261009, 29, 20.012489
0, 2068759, 545.949013, 29, 18.643830
0, 2068843, 545.548219, 35, 17.265039
0, 2068927, 545.121413, 41, 15.906451
0, 2069011, 544.688081, 43, 14.582131
0, 2069095, 544.250393, 37, 13.293200
0, 2069179, 543.710937, 30, 11.993108
0, 2069263, 543.093524, 28, 10.678690
0, 2069347, 542.528051, 36, 9.439757
0, 2069431, 542.155228, 43, 8.329361
0, 2069515, 541.520462, 44, 7.132165
0, 2069599, 540.632646, 35, 5.849369
0, 2069682, 539.991368, 30, 4.724314
0, 2069765, 539.091135, 29, 3.588829
0, 2069849, 538.144999, 35, 2.396565
0, 2069933, 537.112496, 42, 1.203224
0, 2070017, 536.038969, 44, 0.026065
0, 2070101, 534.894186, 36, -1.146785
0, 2070185, 533.753760, 30, -2.279653
0, 2070269, 532.606856, 30, -3.382287
1, 2070898, 531.129851, 39, -4.616475
1, 2073750, 528.673619, 27, -6.307860
1, 2076645, 525.088077, 29, -8.526045
1, 2076729, 521.485578, 26, -10.714863
1, 2076813, 517.787057, 26, -12.919241
1, 2076897, 514.082402, 36, -15.093141
1, 2076981, 510.429320, 39, -17.204460
1, 2077065, 506.757339, 40, -19.290589
1, 2077149, 503.060116, 30, -21.349284
1, 2077233, 499.089838, 27, -23.512028
1, 2077317, 495.297020, 26, -25.551397
1, 2077401, 491.502478, 38, -27.559139
1, 2077485, 487.712649, 39, -29.529868
1, 2077569, 484.036499, 40, -31.403685
1, 2077653, 480.348027, 28, -33.250087
1, 2077737, 476.600302, 29, -35.083875
1, 2077821, 472.719909, 26, -36.980742
1, 2077904, 468.753852, 37, -38.920438
1, 2077988, 464.813525, 40, -40.824516
1, 2078072, 460.846276, 41, -42.774549
1, 2078156, 456.809194, 28, -44.725908
1, 2078240, 452.913065, 27, -46.517974
1, 2078324, 449.041399, 26, -48.253410
1, 2078408, 445.195388, 37, -49.963013
1, 2078492, 441.338521, 41, -51.674780
1, 2078576, 437.451637, 40, -53.399378
1, 2078660, 433.608656, 30, -55.051141
1, 2078744, 429.749422, 28, -56.672051
1, 2078828, 425.797788, 28, -58.365132
1, 2078912, 421.550800, 37, -60.302214
1, 2078996, 417.420993, 39, -62.049735
1, 2079080, 413.550546, 40, -63.541050
1, 2079163, 409.348315, 29, -65.321526
1, 2079247, 405.546390, 28, -66.772372
1, 2079331, 401.640784, 30, -68.252107
1, 2079415, 397.747344, 39, -69.682576
1, 2079499, 393.863094, 40, -71.087937
1, 2079583, 390.013975, 38, -72.440105
1, 2079667, 386.175556, 29, -73.789102
1, 2079752, 382.328724, 27, -75.139066
1, 2079837, 378.795102, 30, -76.167374
1, 2079922, 376.236537, 40, -76.218541
1, 2080007, 374.792771, 39, -75.147653
1, 2080091, 373.304508, 38, -74.090535
1, 2080175, 371.904019, 30, -72.941519
1, 2080259, 370.499416, 28, -71.791493
1, 2080343, 368.964993, 33, -70.732163
1, 2080426, 367.437197, 38, -69.660071
1, 2080510, 366.052069, 40, -68.504023
1, 2080594, 364.938251, 33, -67.075794
1, 2080678, 363.507103, 29, -65.894958
1, 2080762, 362.141960, 28, -64.680259
1, 2080846, 360.713243, 35, -63.499703
1, 2080930, 359.156680, 39, -62.439909
1, 2081015, 357.729910, 40, -61.309058
1, 2081099, 356.220891, 33, -60.189705
1, 2081183, 354.776152, 30, -58.971879
1, 2081266, 353.391173, 28, -57.681340
1, 2081350, 352.065523, 33, -56.374001
1, 2081434, 350.633444, 39, -55.106416
1, 2081518, 349.295302, 41, -53.756946
1, 2081602, 347.876599, 33, -52.518233
1, 2081687, 346.568435, 29, -51.236482
1, 2081771, 345.094709, 28, -50.050340
1, 2081855, 343.548881, 34, -48.894820
1, 2081939, 341.958656, 39, -47.746490
1, 2082023, 340.389871, 40, -46.609392
1, 2082108, 338.842701, 34, -45.453360
1, 2082192, 337.355110, 28, -44.221339
1, 2082276, 335.956960, 27, -42.796920
1, 2082360, 334.697313, 35, -41.361840
1, 2082444, 333.359220, 39, -40.095663
1, 2082528, 332.057550, 42, -38.645383
1, 2082612, 330.768694, 32, -37.388848
1, 2082696, 329.397260, 30, -36.121762
1, 2082780, 327.907795, 29, -34.919775
1, 2082864, 326.719093, 36, -33.572001
1, 2082948, 325.441646, 39, -32.286164
1, 2083032, 324.140884, 41, -31.017336
1, 2083116, 322.795754, 33, -29.766485
1, 2083199, 321.433818, 30, -28.680642
1, 2083282, 320.067695, 27, -28.084421
1, 2083366, 318.691175, 36, -28.050798
1, 2083450, 317.346762, 41, -27.978873
1, 2083534, 315.991885, 40, -27.956067
1, 2083618, 314.628706, 32, -27.935355
1, 2083702, 313.323116, 27, -27.820939
1, 2083786, 312.000798, 27, -27.718200
1, 2083870, 310.599802, 37, -27.726134
1, 2083954, 309.196808, 40, -27.870721
1, 2084038, 307.927774, 40, -27.789665
1, 2084122, 306.519098, 30, -27.811431
1, 2084206, 305.163706, 29, -27.774768
1, 2084290, 303.827578, 28, -27.664551
1, 2084374, 302.326285, 37, -27.701813
1, 2084458, 300.969537, 39, -27.625677
1, 2084542, 299.617244, 42, -27.579454
1, 2084627, 298.199549, 31, -27.595812
1, 2084712, 296.688578, 27, -27.688472
1, 2084797, 295.163112, 28, -27.735166
1, 2084882, 293.544922, 37, -27.875190
1, 2084966, 291.956813, 41, -27.959893
1, 2085050, 290.260766, 41, -28.153834
1, 2085134, 288.746900, 29, -28.173904
1, 2085218, 287.254520, 28, -28.147181
1, 2085302, 285.859456, 28, -28.049600
1, 2085386, 284.413911, 38, -27.987980
1, 2085470, 282.949674, 41, -27.946513
1, 2085554, 281.506413, 41, -27.924348
1, 2085638, 280.016737, 31, -27.970112
1, 2085722, 278.506053, 28, -28.095630
1, 2085806, 228.099654, 26, -52.629783
1, 2085890, 226.751820, 38, -52.652865
1, 2085974, 225.094481, 39, -52.837107
1, 2086058, 223.397713, 43, -52.999774
1, 2086142, 221.866294, 31, -53.020750
1, 2086226, 220.331209, 29, -53.193942
1, 2086309, 218.847382, 28, -53.297132
1, 2086393, 217.332085, 47, -53.404399
1, 2086477, 215.842381, 50, -53.476686
1, 2086561, 214.329769, 51, -53.552025
1, 2086645, 212.789887, 34, -53.638904
1, 2086729, 211.250269, 30, -53.720453
1, 2086813, 209.662537, 29, -53.842112
1, 2086897, 208.028763, 42, -53.981561
1, 2086981, 206.462474, 43, -54.083116
1, 2087065, 204.761973, 43, -54.280571
1, 2087148, 203.101720, 31, -54.449539
1, 2087232, 201.330108, 30, -54.634847
1, 2087316, 199.638436, 29, -54.779186
1, 2087400, 197.999411, 41, -54.964181
1, 2087484, 196.274986, 44, -55.122056
1, 2087568, 194.544504, 48, -55.309601
1, 2087652, 192.896052, 33, -55.465763
1, 2087736, 191.329956, 29, -55.498165
1, 2087819, 189.799738, 28, -55.584900
1, 2087902, 188.257166, 45, -55.680039
1, 2087986, 186.813617, 49, -55.692966
1, 2088070, 185.164608, 51, -55.761985
1, 2088154, 183.486643, 33, -55.838235
1, 2088238, 181.935093, 32, -55.804914
1, 2088322, 180.427919, 30, -55.764447
1, 2088406, 178.920978, 47, -55.669894
1, 2088490, 177.344661, 51, -55.701120
1, 2088574, 175.751877, 50, -55.751321
1, 2088658, 174.058341, 51, -55.900558
1, 2088742, 172.377821, 53, -56.018045
1, 2088826, 170.942770, 54, -56.003452
1, 2088910, 169.476077, 53, -56.015168
1, 2088994, 166.976688, 52, -56.520024
1, 2089078, 165.499902, 38, -56.503075
1, 2089162, 212.959401, 33, -7.570127
1, 2089246, 211.310585, 31, -7.720618
1, 2089330, 209.927407, 33, -7.583537
1, 2089414, 208.605574, 95, -7.396069
1, 2089498, 207.344644, 794, -7.260825
2, 2089582, 205.720255, 445, -7.305477
3, 2089666, 204.073334, 318, -7.387024
3, 2089750, 202.432993, 405, -7.449546
3, 2089834, 200.822135, 794, -7.510123
3, 2089919, 199.245118, 860, -7.542325
3, 2090004, 197.793799, 864, -7.498044
3, 2090089, 196.265368, 827, -7.492451
3, 2090174, 194.787614, 816, -7.437461
3, 2090258, 193.372996, 813, -7.327883
3, 2090342, 191.935226, 791, -7.263624
3, 2090426, 190.686469, 816, -7.037752
3, 2090510, 189.339557, 812, -6.881081
3, 2090593, 188.166569, 804, -6.581769
3, 2090676, 186.893009, 811, -6.372713
3, 2090760, 185.550352, 789, -6.224530
3, 2090844, 184.382007, 682, -5.946490
3, 2090928, 183.172078, 773, -5.686213
3, 2091012, 181.838693, 825, -5.528679
3, 2091096, 180.392588, 834, -5.468684
3, 2091179, 178.865093, 781, -5.467322
3, 2091263, 177.427615, 795, -5.414776
3, 2091346, 175.956586, 804, -5.428515
3, 2091430, 174.689120, 812, -5.237744
3, 2091514, 173.495102, 800, -4.995770
3, 2091598, 172.261349, 809, -4.836872
3, 2091682, 171.017245, 803, -4.705337
3, 2091766, 169.825477, 811, -4.547750
3, 2091850, 168.604655, 810, -4.370003
3, 2091934, 167.450866, 815, -4.150506
3, 2092018, 166.309885, 809, -3.874228
3, 2092102, 165.181660, 809, -3.598080
3, 2092186, 163.846212, 813, -3.548279
3, 2092270, 162.477380, 803, -3.499349
3, 2092354, 162.162475, 807, -2.407107
3, 2092437, 160.829476, 808, -2.335213
3, 2092521, 159.494533, 811, -26.732434
3, 2092605, 158.255909, 813, -26.527338
3, 2092689, 157.042536, 812, -26.442436
3, 2092773, 155.862786, 809, -26.371394
3, 2092857, 154.649618, 816, -26.347513
3, 2092941, 153.526485, 817, -26.096885
3, 2093025, 152.489166, 818, -25.792084
3, 2093108, 151.464510, 810, -25.484241
3, 2093192, 150.429457, 814, -25.196339
3, 2093276, 149.402850, 817, -24.921134
3, 2093360, 148.275932, 818, -24.758933
3, 2093444, 147.224480, 816, -24.520444
3, 2093528, 146.212736, 817, -24.287439
3, 2093612, 145.194803, 815, -24.089096
3, 2093696, 144.141456, 811, -23.896885
3, 2093780, 143.056825, 808, -23.814822
3, 2093864, 142.053812, 812, -23.642872
3, 2093948, 140.954771, 809, -23.605899
3, 2094032, 139.876722, 803, -23.508143
3, 2094116, 138.830049, 805, -23.360151
3, 2094200, 137.773031, 804, -23.304488
3, 2094284, 136.780839, 802, -23.195620
3, 2094368, 135.824278, 805, -23.007208
3, 2094452, 134.972117, 804, -22.710236
3, 2094536, 134.182606, 799, -22.341243
3, 2094620, 133.328502, 800, -22.049556
3, 2094704, 132.470251, 798, -21.743167
3, 2094788, 131.599586, 803, -21.544767
3, 2094872, 130.733135, 802, -21.380983
3, 2094956, 129.866747, 801, -21.197301
3, 2095040, 129.012923, 807, -21.002161
3, 2095124, 128.127873, 808, -20.848802
3, 2095208, 127.288758, 807, -20.657948
3, 2095291, 126.428848, 810, -20.511009
3, 2095375, 125.602372, 809, -20.353756
3, 2095459, 124.798896, 812, -20.191382
3, 2095544, 124.003822, 812, -19.921195
3, 2095629, 123.219221, 813, -19.629079
3, 2095714, 122.434664, 812, -19.863905
3, 2095799, 121.654344, 816, -19.587566
3, 2095883, 120.899043, 818, -19.297745
3, 2095966, 120.108417, 817, -19.073746
3, 2096050, 119.338647, 816, -18.851944
3, 2096134, 118.579348, 815, -18.641719
3, 2096218, 117.813861, 811, -18.417878
3, 2096302, 117.050488, 813, -18.237998
3, 2096386, 116.282998, 810, -18.103084
3, 2096470, 115.532207, 811, -17.966151
3, 2096554, 114.783535, 806, -17.822961
3, 2096638, 114.026617, 806, -17.688116
3, 2096722, 113.269741, 803, -17.503095
3, 2096806, 112.550369, 806, -17.337056
3, 2096890, 111.785317, 796, -17.213710
3, 2096974, 111.034856, 806, -17.079973
3, 2097058, 110.294858, 805, -16.923299
3, 2097142, 109.546606, 800, -16.755110
3, 2097226, 108.804663, 802, -16.624575
3, 2097310, 108.066935, 803, -16.443918
3, 2097394, 107.345873, 795, -16.265425
3, 2097478, 106.612384, 800, -16.108833
3, 2097562, 105.887264, 794, -15.942883
3, 2097646, 105.166346, 794, -15.807246
3, 2097730, 104.480793, 797, -15.671742
3, 2097814, 103.768294, 802, -15.601911
3, 2097898, 103.047543, 799, -15.567532
3, 2097982, 102.339311, 800, -15.494595
3, 2098066, 101.624880, 802, -15.422686
3, 2098150, 100.908461, 800, -15.345563
3, 2098234, 100.173414, 797, -15.279861
3, 2098318, 99.446714, 800, -15.210017
3, 2098402, 98.722127, 806, -15.145398
3, 2098486, 97.995520, 800, -15.066176
3, 2098570, 97.283464, 803, -15.002647
3, 2098653, 96.573533, 799, -14.927658
3, 2098737, 95.874023, 791, -14.864175
3, 2098821, 95.157987, 788, -14.820454
3, 2098905, 94.450298, 785, -14.776762
3, 2098989, 93.736438, 787, -14.741392
3, 2099073, 93.024689, 787, -14.704987
3, 2099157, 92.329580, 800, -14.662382
3, 2099241, 91.630338, 796, -14.634352
3, 2099325, 90.951905, 784, -14.578256
3, 2099409, 90.254840, 783, -14.541903
